id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1494834001902997504,1494830469019742209,2022-02-19 07:39:33 WIB,2022-02-19,07:39:33,+0700,1096190748,kolonigigs_,KOLONI GIGS,,@I_Pade @joylandfest @RajawaliIndo Kuch binomo,de,[],[],[],0,0,0,[],[],https://twitter.com/kolonigigs_/status/1494834001902997504,False,,0,,,,,,,,"[{'screen_name': 'I_Pade', 'name': 'Piye De?', 'id': '90777889'}, {'screen_name': 'joylandfest', 'name': 'Joyland Festival', 'id': '1184310266785226752'}, {'screen_name': 'RajawaliIndo', 'name': 'Rajawali Indonesia', 'id': '320604429'}]",,,,
1494833623580610561,1494833623580610561,2022-02-19 07:38:03 WIB,2022-02-19,07:38:03,+0700,418754481,tangselterbaru,Seputar Tangsel,,"Tiga Affiliator Binomo Unggah sedang Dirawat Saat Hadapi Panggilan Polisi, Netizen: Muridnya Setnov  https://t.co/rsj3YKR6Gv",in,[],['http://dlvr.it/SKFTyC'],[],0,0,0,[],[],https://twitter.com/TangselTerbaru/status/1494833623580610561,False,,0,,,,,,,,[],,,,
1494832914865221634,1494832914865221634,2022-02-19 07:35:14 WIB,2022-02-19,07:35:14,+0700,1415497133843570688,hallobantennews,Hallobantennews.com,,Bareskrim Mabes Polri Meningkatkan Kasus Investasi Bodong Binomo Naik ke Penyidikan  https://t.co/HiGHu570qR,in,[],['https://banten.hallo.id/politik-hukum/pr-562712120/bareskrim-mabes-polri-meningkatkan-kasus-investasi-bodong-binomo-naik-ke-penyidikan'],[],0,0,0,[],[],https://twitter.com/hallobantennews/status/1494832914865221634,False,,0,,,,,,,,[],,,,
1494832108748959745,1494832108748959745,2022-02-19 07:32:02 WIB,2022-02-19,07:32:02,+0700,1248872897264799747,sayangpepsos,woran,,"ni orang ye, gue dulu hampir aja percaya main binomo, untung gak jadi",in,[],[],[],0,0,0,[],[],https://twitter.com/sayangpepsos/status/1494832108748959745,False,https://twitter.com/detikcom/status/1494504621016072195,0,,,,,,,,[],,,,
1494830781507665920,1494827253267460099,2022-02-19 07:26:45 WIB,2022-02-19,07:26:45,+0700,1241677025531707392,hatesunday,yung binomo,,@fitrianharrynm taun 2070 harga bensin 100rb yg cair umr 2022,in,[],[],[],1,0,0,[],[],https://twitter.com/hatesunday/status/1494830781507665920,False,,0,,,,,,,,"[{'screen_name': 'fitrianharrynm', 'name': 'Fitrian Harry Nuzul Mulia', 'id': '1306764128'}]",,,,
1494830102760558592,1494504621016072195,2022-02-19 07:24:03 WIB,2022-02-19,07:24:03,+0700,1446062370229346308,katahatimakemak,Garagarabrokenhome,,"@teguhb_code @rendifebrian__ @detikcom Itu youtuber ato influencer, mungkin blm tau bahwa itu ilegal(?), atau udah tau tapi masih promoin krn emg banyak yg promoin juga. Ga ngerti deh. Padahal sayang bgt kalo sampe video mereka hrs di takedown krn ada promo binomo nya, atau lebih parah nya mereka hrs ikut keseret.",in,[],[],[],1,0,0,[],[],https://twitter.com/katahatimakemak/status/1494830102760558592,False,,0,,,,,,,,"[{'screen_name': 'teguhb_code', 'name': 'Teguh', 'id': '1120687532440571904'}, {'screen_name': 'rendifebrian__', 'name': '02:26', 'id': '869366498480930816'}, {'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494827922057613314,1494642866273935364,2022-02-19 07:15:23 WIB,2022-02-19,07:15:23,+0700,1403345748427608070,panitiahunter,Panitia Hunter,,@GOAL_ID Botak yg bukan sales binomo,in,[],[],[],0,0,0,[],[],https://twitter.com/PanitiaHunter/status/1494827922057613314,False,,0,,,,,,,,"[{'screen_name': 'GOAL_ID', 'name': 'GOAL Indonesia', 'id': '27197792'}]",,,,
1494827624241446914,1494730722938343424,2022-02-19 07:14:12 WIB,2022-02-19,07:14:12,+0700,113907595,hap2_91829,사리,,"@ajfoxyk Lumayan pocket moneynya kakak. Nanti dimasukin binomo, selesai wamil trus kaya, bisa mondok di turki",in,[],[],[],1,0,0,[],[],https://twitter.com/hap2_91829/status/1494827624241446914,False,,0,,,,,,,,"[{'screen_name': 'ajfoxyk', 'name': '🐺AJ 🦊', 'id': '1560332977'}]",,,,
1494827611033419781,1494827611033419781,2022-02-19 07:14:09 WIB,2022-02-19,07:14:09,+0700,1020630437054558208,carajaula1314,dr. perky,,binomo,es,[],[],[],0,0,1,[],[],https://twitter.com/carajaula1314/status/1494827611033419781,False,,0,,,,,,,,[],,,,
1494826882394902529,1494564445900931078,2022-02-19 07:11:15 WIB,2022-02-19,07:11:15,+0700,4861979643,nol_akun,firman setya bhakty,,"@Arie_Kriting Dy kaya dari hasil los binomo orang lain, coba kalau g main aplikasi itu, ya tetep miskin, ke turkey juga ngamanin uangnya bikin rekening disana, eh....",in,[],[],[],0,0,1,[],[],https://twitter.com/nol_akun/status/1494826882394902529,False,,0,,,,,,,,"[{'screen_name': 'Arie_Kriting', 'name': 'JARINGAN PISGOR SAMBAL', 'id': '102215394'}]",,,,
1494826545428324352,1494826545428324352,2022-02-19 07:09:55 WIB,2022-02-19,07:09:55,+0700,124171593,tribunnews,Tribunnews.com,,"Terus Buru Indra Kenz, Bareskrim Juga Bakal Jerat  Afiliator Lain di Kasus Binomo  https://t.co/1o2PP9OqtB",in,[],['https://www.tribunnews.com/nasional/2022/02/19/terus-buru-indra-kenz-bareskrim-juga-bakal-jerat-afiliator-lain-di-kasus-binomo'],[],0,0,5,[],[],https://twitter.com/tribunnews/status/1494826545428324352,False,,0,,,,,,,,[],,,,
1494826378595684352,1494826378595684352,2022-02-19 07:09:15 WIB,2022-02-19,07:09:15,+0700,124171593,tribunnews,Tribunnews.com,,"Kasus Afiliator Indra Kenz, Bareskrim Juga Cari Pemilik Sebenarnya Platform Trading Binomo  https://t.co/ENpAERYEeh",in,[],['https://www.tribunnews.com/nasional/2022/02/19/kasus-afiliator-indra-kenz-bareskrim-juga-cari-pemilik-sebenarnya-platform-trading-binomo'],[],0,0,2,[],[],https://twitter.com/tribunnews/status/1494826378595684352,False,,0,,,,,,,,[],,,,
1494826106641596416,1494522804783521792,2022-02-19 07:08:11 WIB,2022-02-19,07:08:11,+0700,1470348003374297088,lesmono8i,Lesmono,,@detikcom Kebanyakan mecin? Pantesan binomo dibilang legal..,in,[],[],[],0,0,0,[],[],https://twitter.com/Lesmono8i/status/1494826106641596416,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494824051600068608,1494824051600068608,2022-02-19 07:00:01 WIB,2022-02-19,07:00:01,+0700,47274731,okezonenews,Okezone,,"Usai sebut miskin adalah privilage dan terlibat kasus binomo. Ini sumber kekayaan crazy rich Medan, Indra Kenz   https://t.co/EZSt8Uruj0  https://t.co/a16I9YLodg",in,[],['https://infografis.okezone.com/detail/775262/sumber-kekayaan-indra-kenz-crazy-rich-medan-dipolisikan-imbas-kasus-binomo'],['https://pbs.twimg.com/media/FLxICIkUUAEQ0uG.jpg'],0,0,2,[],[],https://twitter.com/okezonenews/status/1494824051600068608,False,,1,https://pbs.twimg.com/media/FLxICIkUUAEQ0uG.jpg,,,,,,,[],,,,
1494824026820259842,1494824026820259842,2022-02-19 06:59:55 WIB,2022-02-19,06:59:55,+0700,1182147530571698176,trendotnews,Tren.News,,"Polisi Usut Kasus Investasi Ilegal Binomo, Indra Kenz Akan Diperiksa Pada 25 Februari  https://t.co/NRHAJkCUT4",in,[],['https://tren.news/polisi-usut-kasus-investasi-ilegal-binomo-indra-kenz-akan-diperiksa-pada-25-februari/'],[],0,0,0,[],[],https://twitter.com/TRENdotNEWS/status/1494824026820259842,False,,0,,,,,,,,[],,,,
1494823876370386947,1494647603169939456,2022-02-19 06:59:19 WIB,2022-02-19,06:59:19,+0700,212908877,buyunghabibie,Taufik Buyung Habibi,,@teguhinvestor @rezamuljarwandi @arnealvero bung vero pernah maen binomo jg?,in,"[{'screen_name': 'arnealvero', 'name': 'vao', 'id': '153229538'}]",[],[],0,0,0,[],[],https://twitter.com/buyungHabibie/status/1494823876370386947,False,,0,,,,,,,,"[{'screen_name': 'teguhinvestor', 'name': 'Teguh Hidayat', 'id': '185523454'}]",,,,
1494823377558642692,1494686464960917508,2022-02-19 06:57:20 WIB,2022-02-19,06:57:20,+0700,501812645,mahaagung94,fx. agung mustika,,@putrizkyl Invesnya di binomo 🤪🤪🤣,in,[],[],[],0,0,0,[],[],https://twitter.com/mahaagung94/status/1494823377558642692,False,,0,,,,,,,,"[{'screen_name': 'putrizkyl', 'name': 'Putri 🌺', 'id': '77454652'}]",,,,
1494822062422040579,1494511664926162952,2022-02-19 06:52:06 WIB,2022-02-19,06:52:06,+0700,3477788598,pooteletubbies4,Poo,,@tvindonesiawkwk Dari awal tau aplikasi binomo dan tetek bengeknya aja aku udah gak tertarik buat nyoba. Emangnya yg legal apa aja ya?,in,[],[],[],0,0,0,[],[],https://twitter.com/PooTeletubbies4/status/1494822062422040579,False,,0,,,,,,,,"[{'screen_name': 'tvindonesiawkwk', 'name': 'Muklis', 'id': '1329295844869214208'}]",,,,
1494819535379075073,1494819535379075073,2022-02-19 06:42:04 WIB,2022-02-19,06:42:04,+0700,23343960,kompascom,Kompas.com,,"Berdasarkan hasil pemeriksaan korban yang dilakukan pada Kamis (10/2/2022), kerugian kasus Binomo diduga mencapai Rp 3,8 miliar.  https://t.co/31hZuLrzIV",in,[],['http://dlvr.it/SKFNrS'],[],0,1,3,[],[],https://twitter.com/kompascom/status/1494819535379075073,False,,0,,,,,,,,[],,,,
1494819212262805504,1494819212262805504,2022-02-19 06:40:47 WIB,2022-02-19,06:40:47,+0700,1241677025531707392,hatesunday,yung binomo,,sarapan dl sblm sunmori  https://t.co/l2dQnymRFR,in,[],[],[],2,0,2,[],[],https://twitter.com/hatesunday/status/1494819212262805504,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1493539224435695616/pu/img/IBtM4fN3lUAFNnKu.jpg,,,,,,,[],,,,
1494819198471897089,1494819198471897089,2022-02-19 06:40:43 WIB,2022-02-19,06:40:43,+0700,750889068456706049,missrossa10,missR,,"pengen deh nunjukin ini ke kawan yg belagu maen binomo trus lost 500rb sehari sampe ga mo mkn seharian sama crengki, untung ga mati pas itu ya 🤣🤣🤣",in,[],[],[],0,0,1,[],[],https://twitter.com/missrossa10/status/1494819198471897089,False,https://twitter.com/detikcom/status/1494504621016072195,0,,,,,,,,[],,,,
1494819091730731013,1494709946578993153,2022-02-19 06:40:18 WIB,2022-02-19,06:40:18,+0700,369598988,tree_333,Teman Matik,,@Eno_Bening flexing binomo,tl,[],[],[],0,0,0,[],[],https://twitter.com/Tree_333/status/1494819091730731013,False,,0,,,,,,,,"[{'screen_name': 'Eno_Bening', 'name': 'Eno | Social Media Strategist', 'id': '67543581'}]",,,,
1494816820393439232,1494816820393439232,2022-02-19 06:31:16 WIB,2022-02-19,06:31:16,+0700,183274729,bpraharani,💫,,Belakangan sering ngobrolin berita berita ginian (bukan binomo) trus @Andreasdigap berhipotesis mungkin ini knp sampe sekarang ga ada endemic ecoli di endonesah 😂😂  https://t.co/Mghga4j6VG,in,"[{'screen_name': 'andreasdigap', 'name': 'andreas diga', 'id': '96433639'}]",[],"['https://pbs.twimg.com/media/FL6n-KeVQAAT_w5.jpg', 'https://pbs.twimg.com/media/FL6n-KeVEAIaNLP.jpg']",0,0,0,[],[],https://twitter.com/bpraharani/status/1494816820393439232,False,,1,https://pbs.twimg.com/media/FL6n-KeVQAAT_w5.jpg,,,,,,,[],,,,
1494815405654913029,1494815405654913029,2022-02-19 06:25:39 WIB,2022-02-19,06:25:39,+0700,1303212496472420358,epedro__,pedro,,1 milhao de patrimônio binomo,pt,[],[],[],0,0,0,[],[],https://twitter.com/epedro__/status/1494815405654913029,False,,0,,,,,,,,[],,,,
1494815237316382721,1494504621016072195,2022-02-19 06:24:59 WIB,2022-02-19,06:24:59,+0700,265396544,dynotuyus,Sarizalll🔰,,@detikcom Gua pernah top up 150rb buat nyoba bimomo ini di awal 2020an.. gua pasang lah dan kalah terus bagusnya gua langsung sadar binomo ini ada yg ga beres..,in,[],[],[],0,0,0,[],[],https://twitter.com/dynotuyus/status/1494815237316382721,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494814630870323201,1494814630870323201,2022-02-19 06:22:34 WIB,2022-02-19,06:22:34,+0700,18129942,tempodotco,TEMPO.CO,,Terpopuler Bisnis: Indra Kenz Binomo Minta Maaf hingga 6 Fakta JET Express  https://t.co/SrigbrJ7JP #TempoBisnis,in,[],['https://bisnis.tempo.co/read/1562383/terpopuler-bisnis-indra-kenz-binomo-minta-maaf-hingga-6-fakta-jet-express?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit'],[],1,0,1,['tempobisnis'],[],https://twitter.com/tempodotco/status/1494814630870323201,False,,0,,,,,,,,[],,,,
1494814443397840896,1494814443397840896,2022-02-19 06:21:50 WIB,2022-02-19,06:21:50,+0700,133722982,raflinosa,Rafli the alien slayer,,"Kalo diinget inget, iklan binomo yang “jutaan orang tidak menyadari” bener bener mirip iklan mlm qnet atau apalah itu tapi dibikin kekinian wkwkwkwk",in,[],[],[],0,0,0,[],[],https://twitter.com/Raflinosa/status/1494814443397840896,False,,0,,,,,,,,[],,,,
1494814050194456579,1494814050194456579,2022-02-19 06:20:16 WIB,2022-02-19,06:20:16,+0700,1101765839953395712,jrawoo,바잘르,,"Yang lebih aneh dari kasus ini tuh kalo binomo ilegal dari dulu, kenapa ga dari dulu pemerintah terkait ambil tindakan? Binomo iklan dh dimana-mana, dh terkenal dari dulu baru ketauan sekarang.",in,[],[],[],0,0,0,[],[],https://twitter.com/Jrawoo/status/1494814050194456579,False,https://twitter.com/detikcom/status/1494504621016072195,0,,,,,,,,[],,,,
1494812192176226304,1494812192176226304,2022-02-19 06:12:53 WIB,2022-02-19,06:12:53,+0700,3647758879,editornews_id,Editor.iD,,"Tak Hanya Indra Kenz, Bareskrim Buru Otak Dibalik Trading Online Binomo  https://t.co/wMSUKlSRHH",in,[],['https://editor.id/tak-hanya-indra-kenz-bareskrim-buru-otak-dibalik-trading-online-binomo/'],[],2,0,0,[],[],https://twitter.com/editornews_id/status/1494812192176226304,False,,0,,,,,,,,[],,,,
1494809922852499459,1494504621016072195,2022-02-19 06:03:52 WIB,2022-02-19,06:03:52,+0700,1148523022459867136,imamkecil69,Habib Jxxx,,@rendifebrian__ @detikcom Alshad Ahmad yg tajir punya Zoo dirumah aja ngiklanim binomo,in,[],[],[],0,0,0,[],[],https://twitter.com/imamkecil69/status/1494809922852499459,False,,0,,,,,,,,"[{'screen_name': 'rendifebrian__', 'name': '02:26', 'id': '869366498480930816'}, {'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494809472824492034,1494809472824492034,2022-02-19 06:02:05 WIB,2022-02-19,06:02:05,+0700,1327291864433745922,marczdsgn,Marcos,,Top propagandas mais irritantes do YT:  -Binomo -SmartFit,lt,[],[],[],0,0,0,[],[],https://twitter.com/marczdsgn/status/1494809472824492034,False,,0,,,,,,,,[],,,,
1494808384268288006,1494808384268288006,2022-02-19 05:57:45 WIB,2022-02-19,05:57:45,+0700,3313361804,wartaidn,Wartaindonesia.co.id,,Bareskrim Naikkan Kasus Perkara Binomo ke Penyidikan  https://t.co/eOQqSWfe2H,in,[],['https://wartaindonesia.co.id/bareskrim-naikkan-kasus-perkara-binomo-ke-penyidikan/'],[],0,0,0,[],[],https://twitter.com/wartaIDN/status/1494808384268288006,False,,0,,,,,,,,[],,,,
1494807716283383810,1494807716283383810,2022-02-19 05:55:06 WIB,2022-02-19,05:55:06,+0700,1349788107852316678,mediamonitor21,MediaMonitoring,,"Indra Kenz hingga Doni Salmanan Dipanggil, SWI Minta Hapus Konten Promosi Binomo Cs : Okezone Economy  https://t.co/ri5usmr2d2",in,[],['https://economy.okezone.com/read/2022/02/18/320/2549518/indra-kenz-hingga-doni-salmanan-dipanggil-swi-minta-hapus-konten-promosi-binomo-cs?utm_source=dlvr.it&utm_medium=twitter'],[],1,3,0,[],[],https://twitter.com/mediamonitor21/status/1494807716283383810,False,,0,,,,,,,,[],,,,
1494806668286492674,1494806668286492674,2022-02-19 05:50:56 WIB,2022-02-19,05:50:56,+0700,1493445552780214279,akualamisendiri,Aku Alami Sendiri,,OJK punya perangkat lunak untuk memantau dan mengawasi website investasi ilegal gak sih? Kalo punya knp perangkat lunaknya begitu lemah sehingga bisa diakali pinjol ilegal dan sekarang Binomo. Website investasi ilegal dgn leluasa beroperasi di Indonesia.,in,[],[],[],0,0,0,[],[],https://twitter.com/Akualamisendiri/status/1494806668286492674,False,,0,,,,,,,,[],,,,
1494806318674477056,1494551290965381144,2022-02-19 05:49:33 WIB,2022-02-19,05:49:33,+0700,94949031,queenlevi,Mia Pahlevi C 🇮🇩,,@ramond_syahriar @detikcom Benar sekali....ada satu Youtuber yg hampir setiap videonya selalu promoin Binomo ini padahal sdh ada isu2 waktu itu klo Binomo itu bkn Trading.,in,[],[],[],0,0,0,[],[],https://twitter.com/QueenLevi/status/1494806318674477056,False,,0,,,,,,,,"[{'screen_name': 'ramond_syahriar', 'name': 'Kelelawar Siang Malam', 'id': '1028245454499151872'}, {'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494802385461387264,1494775342644723714,2022-02-19 05:33:55 WIB,2022-02-19,05:33:55,+0700,1358014003952275463,nctjebo,J.,,@shuhuw UDAH DOAIN GUE SEBAGAI TEMAN LU INI BIAR MENANG MAIN BINOMO BELUM YAA? 😂,in,[],[],[],0,0,0,[],[],https://twitter.com/NCTJEBO/status/1494802385461387264,False,,0,,,,,,,,"[{'screen_name': 'shuhuw', 'name': 'Shushu.', 'id': '2592376897'}]",,,,
1494801075349897216,1494504621016072195,2022-02-19 05:28:43 WIB,2022-02-19,05:28:43,+0700,453623743,iz_arfan,IZ_ARFAN,,"@rendifebrian__ @detikcom Beda bro endorse dan bener2 ""edukasi"" di youtube konten khusus binomo dan sebagai affiliator",in,[],[],[],0,0,0,[],[],https://twitter.com/iz_arfan/status/1494801075349897216,False,,0,,,,,,,,"[{'screen_name': 'rendifebrian__', 'name': '02:26', 'id': '869366498480930816'}, {'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494800817378967556,1494800817378967556,2022-02-19 05:27:41 WIB,2022-02-19,05:27:41,+0700,48890883,1nserttranstv,informasi selebriti,,"Minta Maaf Promosikan Binomo, Indra Kenz Siap Ikuti Proses Hukum  https://t.co/agFLnLTt2E",in,[],['https://www.insertlive.com/hot-gossip/20220218103116-7-266539/minta-maaf-promosikan-binomo-indra-kenz-siap-ikuti-proses-hukum?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1645210330'],[],2,1,1,[],[],https://twitter.com/1nserttranstv/status/1494800817378967556,False,,0,,,,,,,,[],,,,
1494799215930712065,1494684413170700299,2022-02-19 05:21:19 WIB,2022-02-19,05:21:19,+0700,341198972,hendri_mind,Hendri Irawan,,@NOTASLIMBOY mungkin duitnya buat investasi di binomo,in,[],[],[],0,0,0,[],[],https://twitter.com/hendri_mind/status/1494799215930712065,False,,0,,,,,,,,"[{'screen_name': 'NOTASLIMBOY', 'name': 'Sammy Notaslimboy', 'id': '19190361'}]",,,,
1494782323140673542,1494722051738779650,2022-02-19 04:14:12 WIB,2022-02-19,04:14:12,+0700,924788477346045952,indigoingbanana,Park Gyeongchun,,@txtdarisisange website asing namanya mirip binomo... huhh mencurigakan,in,[],[],[],0,0,1,[],[],https://twitter.com/indigoingbanana/status/1494782323140673542,False,,0,,,,,,,,"[{'screen_name': 'txtdarisisange', 'name': 'txt dari sedikit xixi🤡', 'id': '1278681996445618178'}]",,,,
1494779517923119107,1494779517923119107,2022-02-19 04:03:03 WIB,2022-02-19,04:03:03,+0700,1645980546,indopolitika,Indopolitika.com,,Bareskrim Polri Bakal Usut Dalang di Balik Aplikasi Binomo  https://t.co/pGfAknYUap,in,[],['https://indopolitika.com/bareskrim-polri-bakal-usut-dalang-di-balik-aplikasi-binomo/'],[],0,0,0,[],[],https://twitter.com/Indopolitika/status/1494779517923119107,False,,0,,,,,,,,[],,,,
1494779490215788544,1494779490215788544,2022-02-19 04:02:56 WIB,2022-02-19,04:02:56,+0700,1645980546,indopolitika,Indopolitika.com,,Bareskrim Polri Bakal Usut Dalang di Balik Aplikasi Binomo  https://t.co/pGfAknZrZX via @Indopolitika,in,"[{'screen_name': 'indopolitika', 'name': 'indopolitika.com', 'id': '1645980546'}]",['https://indopolitika.com/bareskrim-polri-bakal-usut-dalang-di-balik-aplikasi-binomo/'],[],0,0,0,[],[],https://twitter.com/Indopolitika/status/1494779490215788544,False,,0,,,,,,,,[],,,,
1494778092384325632,1494778092384325632,2022-02-19 03:57:23 WIB,2022-02-19,03:57:23,+0700,1484367639325851652,sosialcamar,Sosial Camar,,OJK Binomo ilegal  https://t.co/Vk2EhjJjae,in,[],['https://popnews.id/news/trending/all/2022/02/18/bukan-hanya-indra-kenz-doni-salmanan-juga-dilarang-ojk-promosikan-binomo-lagi-tips-aman-investasi'],[],0,0,0,[],[],https://twitter.com/sosialcamar/status/1494778092384325632,False,,0,,,,,,,,[],,,,
1494776051318538240,1494504621016072195,2022-02-19 03:49:16 WIB,2022-02-19,03:49:16,+0700,1214433840787120128,ariffansh,Toke Lintah,,@detikcom Selagi di turki mending promosiin binomo ke erdogan,in,[],[],[],0,0,0,[],[],https://twitter.com/ariffansh/status/1494776051318538240,False,,0,,,,,,,,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]",,,,
1494775237203808259,1494775237203808259,2022-02-19 03:46:02 WIB,2022-02-19,03:46:02,+0700,155169715,soloposdotcom,Solopos,,"Rawan Jadi Tersangka, Indra Kenz Cokot Pemilik Binomo  https://t.co/0uAVcHg8Uq",in,[],['https://www.solopos.com/rawan-jadi-tersangka-indra-kenz-cokot-pemilik-binomo-1259548?utm_source=dlvr.it&utm_medium=twitter'],[],1,0,2,[],[],https://twitter.com/soloposdotcom/status/1494775237203808259,False,,0,,,,,,,,[],,,,
1494771095215669248,1494771095215669248,2022-02-19 03:29:35 WIB,2022-02-19,03:29:35,+0700,1489525146734186497,safitri_tifani,Tifani Safitri,,"Kartu Merah untuk Influencer Binomo-Octa FX Cs, Berikut Nama-Namanya",in,[],[],[],0,0,0,[],[],https://twitter.com/safitri_tifani/status/1494771095215669248,False,,0,,,,,,,,[],,,,
1494769689314340864,1494769689314340864,2022-02-19 03:24:00 WIB,2022-02-19,03:24:00,+0700,1339056144078159875,intinilmirii,rip rakjel,,bgn tidur pgn saldo rekening nambah kaya binomo,in,[],[],[],0,0,0,[],[],https://twitter.com/intinilmirii/status/1494769689314340864,False,,0,,,,,,,,[],,,,
1494767672281931778,1494491903790051328,2022-02-19 03:15:59 WIB,2022-02-19,03:15:59,+0700,853574064736149504,sapasih_gue,Lo mo nanye kan,,@istyanrl @thefunkiestfit @oyyeen @Askrlfess Doi temenya satpam BCA dan korban binomo,in,[],[],[],0,0,0,[],[],https://twitter.com/sapasih_gue/status/1494767672281931778,False,,0,,,,,,,,"[{'screen_name': 'istyanrl', 'name': 'Iyan', 'id': '597294349'}, {'screen_name': 'thefunkiestfit', 'name': '-', 'id': '792265440814784512'}, {'screen_name': 'oyyeen', 'name': '😴taa', 'id': '531006594'}, {'screen_name': 'Askrlfess', 'name': 'Askrlfess', 'id': '1197225394866282496'}]",,,,
1494766242762162176,1494766242762162176,2022-02-19 03:10:18 WIB,2022-02-19,03:10:18,+0700,1171452386319060992,cahyaddd,figuran,,privilege ga jadi target marketnya binomo aja sih,in,[],[],[],0,0,0,[],[],https://twitter.com/cahyaddd/status/1494766242762162176,False,https://twitter.com/Arie_Kriting/status/1494564445900931078,0,,,,,,,,[],,,,
1494763667585318913,1494710576508915712,2022-02-19 03:00:04 WIB,2022-02-19,03:00:04,+0700,2603615862,dhana5379,Battosai Candles,,@KompasTV Knp cuma binomo??? Binary kan ada banyak seliweran di Indo. Kok gak sekalian semua dibabat habis biar rakyat aman,in,[],[],[],0,0,0,[],[],https://twitter.com/Dhana5379/status/1494763667585318913,False,,0,,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
1494760598772809728,1494760598772809728,2022-02-19 02:47:52 WIB,2022-02-19,02:47:52,+0700,97858954,martinusnussah,KORANBOGOR.com,,"Bareskrim Polri : Kasus Binomo Naik Jadi Penyidikan,15 Saksi Diperiksa -  https://t.co/lhVw9sRC8y via @Shareaholic",in,"[{'screen_name': 'shareaholic', 'name': 'shareaholic', 'id': '791635'}]",['https://go.shr.lc/3v28oW4'],[],0,0,0,[],[],https://twitter.com/martinusnussah/status/1494760598772809728,False,,0,,,,,,,,[],,,,
1494759814089830401,1492852852037156865,2022-02-19 02:44:45 WIB,2022-02-19,02:44:45,+0700,4756018272,bbzenfon,Pretty Tied Up,,@akmalakmal105 @coinbarujadi @Kojek_Pop @TheLuckiesMan @_mardial_ Ilegalnya setelah binomo jalan berapa tahun..pemerintah emang nunggu keluhan aja. Bisa2nya aplikasi judi berkeliaran bebas.,in,[],[],[],0,0,0,[],[],https://twitter.com/bbzenfon/status/1494759814089830401,False,,0,,,,,,,,"[{'screen_name': 'akmalakmal105', 'name': 'Akmalyzd', 'id': '1320781644559597570'}, {'screen_name': 'coinbarujadi', 'name': 'coinemas', 'id': '784575328555597825'}, {'screen_name': 'Kojek_Pop', 'name': 'Kojek_Pop', 'id': '1430890864985853953'}, {'screen_name': 'TheLuckiesMan', 'name': 'Syahrul Anam', 'id': '1061644023050330112'}, {'screen_name': '_mardial_', 'name': 'mardial', 'id': '95369720'}]",,,,
1494758520226746368,1494758520226746368,2022-02-19 02:39:37 WIB,2022-02-19,02:39:37,+0700,986539803607908352,rkjridho96,Mimpi jadi Sarjana,,"Mental kaya sih boleh,tapi kaga nipu dan merugikan masyarakat juga lord . ""Pesan untuk afiliator yang lagi kena musbibah "" . #binomo #binaryoptions",in,[],[],[],0,0,0,"['binomo', 'binaryoptions']",[],https://twitter.com/rkjridho96/status/1494758520226746368,False,,0,,,,,,,,[],,,,
1494753387342180364,1494666951502798853,2022-02-19 02:19:13 WIB,2022-02-19,02:19:13,+0700,3426235569,nemorino150,Miguel Navarro,,@EFEdeportes @SaraSobreHielo @javierfernandez @RevolutionOnIce @COE_Presidente Prepárense para la campaña oficial del desGobierno para que cale en la gente el binomo Pirineus-Barcelona,es,[],[],[],0,0,0,[],[],https://twitter.com/nemorino150/status/1494753387342180364,False,,0,,,,,,,,"[{'screen_name': 'EFEdeportes', 'name': 'EFE Deportes', 'id': '3218082208'}, {'screen_name': 'SaraSobreHielo', 'name': 'Sara Hurtado Martín', 'id': '265512847'}, {'screen_name': 'javierfernandez', 'name': 'Javier Fernandez', 'id': '242070473'}, {'screen_name': 'RevolutionOnIce', 'name': 'Revolution On Ice', 'id': '1009382391457222656'}, {'screen_name': 'COE_Presidente', 'name': 'Alejandro Blanco', 'id': '1102570765919096832'}]",,,,
